10 0.00472983 0.00962732 0.01778016 0.032117400000000004 0.04621575 0.06766305 0.07327104000000001 0.0884415 0.093355 
12 0.1413741 0.25039415 0.5084943700000001 0.89295084 1.29248808 1.650725 1.960617 2.06424455 2.53194144 
14 4.74823965 9.92373795 20.760363750000003 31.36453 47.949787199999996 62.069611 75.85878002999999 90.0173526 93.88849330000001 
16 241.81891272 442.68558039 889.58058849 1491.0711044700001 2269.1380225499997 3031.92854536 3349.6276938299998 3742.63672608 4446.21198 
