1 0.0036836212742415524 0.0036418957018640946 0.00320136183781308 0.0029371825113520774 0.002799746337145951
2 0.03223040006521442 0.0055922578609689565 0.005640803213208575 0.005015545384212965 0.004402105005240897
4 0.05832698335910011 0.008707246345300384 0.00854540553489132 0.007516822678013832 0.0071412996505118296
6 0.08519112945951728 0.010897072557898879 0.01151181776246905 0.009867845778059112 0.00937100007885726
8 0.10713549954848735 0.012888775433574515 0.01360468381521992 0.012498047078920577 0.01100303268434655
10 0.12852745444911381 0.013646758837341831 0.01453865493608564 0.013264200250192863 0.012095852105603837
12 0.14165592388141623 0.014698717433822183 0.015237079839402791 0.01402551173206013 0.014341718127410587
14 0.16902760496370908 0.015735516601514777 0.016985668393258133 0.01562018069770793 0.015969961058179806
16 0.1895521441837867 0.016982779229861276 0.01862525252554325 0.01762153351622537 0.017296820765712675
